24,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
25,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
26,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
27,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
28,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
29,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
30,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
31,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
32,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
33,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
34,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
35,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
36,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
37,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
38,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
39,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
40,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
41,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
42,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
43,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
44,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
45,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
46,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
47,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
48,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
49,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
50,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
51,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
52,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
53,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
54,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
55,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
56,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
57,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
58,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
59,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
60,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
61,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
62,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
63,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
64,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
65,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
66,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
67,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
68,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
69,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
70,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
71,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
72,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
73,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
74,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
75,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
76,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
77,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
78,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
79,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
80,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
81,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
82,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
83,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
84,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
85,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
86,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
87,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
88,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
89,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
90,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
91,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
92,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
93,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
94,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
95,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
96,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
97,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
98,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
99,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
100,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
101,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
102,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
103,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
104,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
105,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
106,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
107,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
108,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
109,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
110,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
111,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
112,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
113,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
114,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
115,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
116,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
117,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
118,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
119,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
120,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
121,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
122,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
123,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
124,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
125,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
126,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
127,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
128,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
129,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
130,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
131,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
132,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
133,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
134,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
135,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
136,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
137,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
138,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
139,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
140,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
141,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
142,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
143,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
144,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
145,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
146,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
147,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
148,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
149,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
150,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
151,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
152,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
153,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
154,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
155,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
156,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
157,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
158,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
159,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
160,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
161,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
162,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
163,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
164,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
165,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
166,48.70,SSNSLNSNSSLLNSNSOOLOSNSLLNNNSNNOSNLOSSOOSOSLSOLLSLLOONLOLOONLLSSNSONNNOLSOSSNNNN
